Emotions,Path
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_04/03-01-05-01-01-01-04.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_04/03-01-06-01-01-02-04.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_04/03-01-08-01-02-01-04.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_04/03-01-08-02-01-01-04.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-04-02-02-02-03.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-07-02-02-01-03.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-07-01-01-01-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-04-01-01-02-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-06-02-01-02-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-05-02-01-01-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-05-01-02-01-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-06-01-02-02-03.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-08-01-01-01-03.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-08-02-02-01-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-02-01-02-01-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-02-02-01-01-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-03-01-01-02-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-03-02-02-02-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-02-01-01-02-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-02-02-02-02-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-03-01-02-01-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-03-02-01-01-03.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-07-02-01-02-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-04-02-01-01-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-04-01-02-01-03.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-07-01-02-02-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-05-02-02-02-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-06-02-02-01-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-06-01-01-01-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-05-01-01-02-03.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-08-01-02-02-03.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-08-02-01-02-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-03-02-02-01-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-03-01-01-01-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-02-02-01-02-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-02-01-02-02-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-06-01-02-01-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-05-01-02-02-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-05-02-01-02-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-06-02-01-01-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-04-01-01-01-03.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-07-01-01-02-03.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-07-02-02-02-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-04-02-02-01-03.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-08-02-02-02-03.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-08-01-01-02-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-05-01-01-01-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-06-01-01-02-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-06-02-02-02-03.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-05-02-02-01-03.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-07-01-02-01-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-04-01-02-02-03.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-04-02-01-02-03.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-07-02-01-01-03.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-08-02-01-01-03.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-08-01-02-01-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-03-02-01-02-03.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-03-01-02-02-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-02-02-02-01-03.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_03/03-01-02-01-01-01-03.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-06-01-02-02-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-05-01-02-01-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-05-02-01-01-02.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-06-02-01-02-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-04-01-01-02-02.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-07-01-01-01-02.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-07-02-02-01-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-04-02-02-02-02.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-08-02-02-01-02.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-08-01-01-01-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-03-02-02-02-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-03-01-01-02-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-02-02-01-01-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-02-01-02-01-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-03-02-01-01-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-03-01-02-01-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-02-02-02-02-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-02-01-01-02-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-05-01-01-02-02.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-06-01-01-01-02.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-06-02-02-01-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-05-02-02-02-02.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-07-01-02-02-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-04-01-02-01-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-04-02-01-01-02.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-07-02-01-02-02.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-08-02-01-02-02.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-08-01-02-02-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-02-01-02-02-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-02-02-01-02-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-03-01-01-01-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-03-02-02-01-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-04-02-02-01-02.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-07-02-02-02-02.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-07-01-01-02-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-04-01-01-01-02.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-06-02-01-01-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-05-02-01-02-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-05-01-02-02-02.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-06-01-02-01-02.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-08-01-01-02-02.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-08-02-02-02-02.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-07-02-01-01-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-04-02-01-02-02.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-04-01-02-02-02.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-07-01-02-01-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-05-02-02-01-02.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-06-02-02-02-02.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-06-01-01-02-02.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-05-01-01-01-02.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-08-01-02-01-02.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-08-02-01-01-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-02-01-01-01-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-02-02-02-01-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-03-01-02-02-02.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_02/03-01-03-02-01-02-02.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-02-01-02-01-05.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-02-02-01-01-05.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-03-01-01-02-05.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-03-02-02-02-05.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-07-02-02-01-05.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-04-02-02-02-05.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-04-01-01-02-05.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-07-01-01-01-05.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-05-02-01-01-05.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-06-02-01-02-05.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-06-01-02-02-05.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-05-01-02-01-05.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-08-01-01-01-05.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-08-02-02-01-05.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-04-02-01-01-05.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-07-02-01-02-05.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-07-01-02-02-05.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-04-01-02-01-05.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-06-02-02-01-05.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-05-02-02-02-05.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-05-01-01-02-05.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-06-01-01-01-05.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-08-01-02-02-05.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-08-02-01-02-05.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-02-01-01-02-05.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-02-02-02-02-05.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-03-01-02-01-05.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-03-02-01-01-05.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-05-01-02-02-05.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-06-01-02-01-05.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-06-02-01-01-05.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-05-02-01-02-05.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-07-01-01-02-05.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-04-01-01-01-05.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-04-02-02-01-05.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-07-02-02-02-05.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-08-02-02-02-05.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-08-01-01-02-05.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-03-02-02-01-05.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-03-01-01-01-05.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-02-02-01-02-05.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-02-01-02-02-05.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-03-02-01-02-05.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-03-01-02-02-05.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-02-02-02-01-05.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-02-01-01-01-05.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-06-01-01-02-05.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-05-01-01-01-05.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-05-02-02-01-05.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-06-02-02-02-05.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-04-01-02-02-05.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-07-01-02-01-05.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-07-02-01-01-05.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-04-02-01-02-05.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-08-02-01-01-05.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_05/03-01-08-01-02-01-05.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-02-01-02-01-12.wav
calm,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-02-02-01-01-12.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-03-01-01-02-12.wav
happy,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-03-02-02-02-12.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-08-01-01-01-12.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-08-02-02-01-12.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-07-02-02-01-12.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-04-02-02-02-12.wav
sad,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-04-01-01-02-12.wav
disgust,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-07-01-01-01-12.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-05-02-01-01-12.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-06-02-01-02-12.wav
fear,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-06-01-02-02-12.wav
angry,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-05-01-02-01-12.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-08-01-02-02-12.wav
surprise,/Users/nikhilraj/Desktop/SER-ML/AudioDatasets/Audio_Speech_Actors_01-24 2/Actor_12/03-01-08-02-01-02-12.wav
